
ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤

ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤

ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤
AUDCAD,13,1,0.9285714285714286,0.017938102792442536,11.461538461538462,150.0,0.00035972856523674393,-0.005609538316088042,-0.0029426138313247995,-6.664764057216918e-05

ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤
AUDCAD,13,1,0.9285714285714286,0.017938102792442536,11.461538461538462,150.0,0.00035972856523674393,-0.005609538316088042,-0.0029426138313247995,-6.664764057216918e-05
AUDCHF,2,0,1.0,0.011977365974212884,6.0,0,0.0013143590390807848,0,-0.0014870854568817052,0.0013143590390807848
AUDNZD,4,0,1.0,0.013624486550735162,3.0,0,0.0011181337479064333,0,-0.0011162494020092717,0.0011181337479064333
CADCHF,6,1,0.8571428571428571,0.014724542985650985,3.3333333333333335,20.0,0.0006488040524705828,-0.00576527663920659,-0.001352175411618131,-0.00026749318919758506
EURAUD,6,0,1.0,0.02366981953623628,4.333333333333333,0,0.0006987431411071906,0,-0.0008663293232786547,0.0006987431411071906
EURCAD,1,0,1.0,0.028242501079352778,1.0,0,0.00026186718379536244,0,0,0.00026186718379536244
EURNZD,3,0,1.0,0.014663222173153696,1.6666666666666667,0,0.0012585003987114598,0,-0.0015051797684338649,0.0012585003987114598
EURSGD,5,1,0.8333333333333334,0.01601539963062243,4.2,95.0,0.0002935941100140228,-0.005590922375125568,-0.0008899455226205514,-0.000687158637509242
GBPAUD,5,0,1.0,0.028137845785893123,7.2,0,0.0004638758640831608,0,-0.0011568081424367883,0.0004638758640831608
GBPCAD,3,0,1.0,0.018263408396143065,1.0,0,0.0005295924214096917,0,0,0.0005295924214096917
GBPNZD,3,0,1.0,0.030623106840908725,5.333333333333333,0,0.0005148516595041385,0,-0.0008262496485192974,0.0005148516595041385
GBPSGD,6,0,1.0,0.015988396908001468,8.0,0,0.0004941500562723073,0,-0.001732747056193148,0.0004941500562723073
NZDCAD,1,0,1.0,0.01763864337587279,1.0,0,0.00024020863836022544,0,0,0.00024020863836022544
NZDCHF,3,0,1.0,0.006561599982046555,1.3333333333333333,0,0.0003821979836913174,0,-9.136313801933854e-05,0.0003821979836913174
NZDSGD,1,0,1.0,0.009852866673469499,1.0,0,0.0006513243595309748,0,0,0.0006513243595309748
USDCHF,1,0,1.0,0.015039393990875493,16.0,0,0.0008787082988007547,0,-0.0013080771266237852,0.0008787082988007547
USDSGD,5,1,0.8333333333333334,0.008373693837166284,3.6,28.0,0.0002799646992121179,-0.006318812148609252,-0.0005981883438729662,-0.0008198314420914433
