id,stockid_i,date1,time1,lnA_B,close_1,norm_,avg_,stdev_,sample,commission,norm_num,open_,close_,clsoe_stats,values
521,GBPAUDpro,2016.02.16,05:10,2.02193,2.02193,0.640573287445,2.021470700000001,0.001275863150097917,100,0.0005,0.9,0,0,0,0
522,GBPAUDpro,2016.02.16,05:15,2.02202,2.02202,0.664659215579,2.021477200000001,0.0012765373619145024,100,0.0005,0.9,0,0,0,0
523,GBPAUDpro,2016.02.16,05:20,2.02201,2.02201,0.658425779697,2.021489200000001,0.0012759371125378853,100,0.0005,0.9,0,0,0,0
524,GBPAUDpro,2016.02.16,05:25,2.02206,2.02206,0.671432243557,2.0214932000000014,0.0012769462309618505,100,0.0005,0.9,0,0,0,0
525,GBPAUDpro,2016.02.16,05:30,2.02248,2.02248,0.782187158156,2.021487500000001,0.001273086899047059,100,0.0005,0.9,0,0,0,0
526,GBPAUDpro,2016.02.16,05:35,2.02146,2.02146,0.494835801488,2.021476300000001,0.001259164910854519,100,0.0005,0.9,0,0,0,0
527,GBPAUDpro,2016.02.16,05:40,2.02123,2.02123,0.425260142656,2.0214666000000006,0.0012554746536910272,100,0.0005,0.9,0,0,0,0
528,GBPAUDpro,2016.02.16,05:45,2.02149,2.02149,0.517396055697,2.021436600000001,0.0012242294793795023,100,0.0005,0.9,0,0,0,0
529,GBPAUDpro,2016.02.16,05:50,2.02137,2.02137,0.485027089468,2.0214152000000003,0.0012040382221524522,100,0.0005,0.9,0,0,0,0
530,GBPAUDpro,2016.02.16,05:55,2.0211,2.0211,0.400533100508,2.0214015000000005,0.0011965829927697662,100,0.0005,0.9,0,0,0,0
531,GBPAUDpro,2016.02.16,06:00,2.02127,2.02127,0.462242882474,2.0213824000000002,0.0011858442161812362,100,0.0005,0.9,0,0,0,0
532,GBPAUDpro,2016.02.16,06:05,2.02152,2.02152,0.553803718543,2.0213618000000007,0.001169448959419287,100,0.0005,0.9,0,0,0,0
533,GBPAUDpro,2016.02.16,06:10,2.02301,2.02301,0.924103689518,2.0213482000000003,0.0011594803607956022,100,0.0005,0.9,0,0,0,0
534,GBPAUDpro,2016.02.16,06:15,2.02207,2.02207,0.741235843289,2.0213358000000006,0.0011344951086343024,100,0.0005,0.9,0,0,0,0
535,GBPAUDpro,2016.02.16,06:20,2.02244,2.02244,0.837730002128,2.0213289000000008,0.00112782430664828,100,0.0005,0.9,0,0,0,0
536,GBPAUDpro,2016.02.16,06:25,2.02237,2.02237,0.822157542424,2.0213286000000004,0.0011275216587317042,100,0.0005,0.9,0,0,0,0
537,GBPAUDpro,2016.02.16,06:30,2.02222,2.02222,0.781678273909,2.021339200000001,0.0011323174413029194,100,0.0005,0.9,0,0,0,0
538,GBPAUDpro,2016.02.16,06:35,2.02202,2.02202,0.72265586788,2.0213491000000006,0.0011356759167468454,100,0.0005,0.9,0,0,0,0
539,GBPAUDpro,2016.02.16,06:40,2.02287,2.02287,0.908455098735,2.0213727,0.001124688827896836,100,0.0005,0.9,1,543,正态交易,0.0008206162531453909
540,GBPAUDpro,2016.02.16,06:45,2.02261,2.02261,0.859304287037,2.0213878000000007,0.001134609424187261,100,0.0005,0.9,0,0,0,0
541,GBPAUDpro,2016.02.16,06:50,2.02282,2.02282,0.892629163671,2.0214071000000002,0.0011388549051347557,100,0.0005,0.9,0,0,0,0
542,GBPAUDpro,2016.02.16,06:55,2.02273,2.02273,0.873352143849,2.0214192000000004,0.0011474281122263244,100,0.0005,0.9,0,0,0,0
543,GBPAUDpro,2016.02.16,07:00,2.02121,2.02121,0.425527051049,2.0214266000000007,0.001153516555773882,100,0.0005,0.9,0,0,0,0
544,GBPAUDpro,2016.02.16,07:05,2.02158,2.02158,0.558594644983,2.0214111000000003,0.0011458064911456529,100,0.0005,0.9,0,0,0,0
545,GBPAUDpro,2016.02.16,07:10,2.02117,2.02117,0.420552557261,2.0213977,0.0011357735360768555,100,0.0005,0.9,0,0,0,0
546,GBPAUDpro,2016.02.16,07:15,2.02067,2.02067,0.263877005006,2.0213734000000003,0.0011139648181884435,100,0.0005,0.9,0,0,0,0
547,GBPAUDpro,2016.02.16,07:20,2.01988,2.01988,0.091632176725,2.0213512000000002,0.0011055244927365498,100,0.0005,0.9,1,548,正态交易,0.0002772441927241578
548,GBPAUDpro,2016.02.16,07:25,2.02044,2.02044,0.211181965921,2.0213117000000005,0.0010864649887213035,100,0.0005,0.9,0,0,0,0
549,GBPAUDpro,2016.02.16,07:30,2.0215,2.0215,0.580694102315,2.0212822000000004,0.0010693796748063348,100,0.0005,0.9,0,0,0,0
550,GBPAUDpro,2016.02.16,07:35,2.0214,2.0214,0.547488419074,2.0212731000000006,0.0010635415346659548,100,0.0005,0.9,0,0,0,0
551,GBPAUDpro,2016.02.16,07:40,2.02093,2.02093,0.369744267996,2.0212826000000006,0.0010603531144259175,100,0.0005,0.9,0,0,0,0
552,GBPAUDpro,2016.02.16,07:45,2.0211,2.0211,0.433557477034,2.0212775000000005,0.0010608147954770642,100,0.0005,0.9,0,0,0,0
553,GBPAUDpro,2016.02.16,07:50,2.02129,2.02129,0.50692378741,2.0212716,0.0010601378984058532,100,0.0005,0.9,0,0,0,0
554,GBPAUDpro,2016.02.16,07:55,2.02213,2.02213,0.794606160711,2.0212619,0.0010554301100365337,100,0.0005,0.9,0,0,0,0
555,GBPAUDpro,2016.02.16,08:00,2.02007,2.02007,0.128830078236,2.0212684999999997,0.0010588028068712323,100,0.0005,0.9,0,0,0,0
556,GBPAUDpro,2016.02.16,08:05,2.02028,2.02028,0.181100122312,2.0212455,0.0010596143523742933,100,0.0005,0.9,0,0,0,0
557,GBPAUDpro,2016.02.16,08:10,2.01988,2.01988,0.100777386499,2.0212172,0.001047031474737473,100,0.0005,0.9,1,558,正态交易,0.0003465552409052522
558,GBPAUDpro,2016.02.16,08:15,2.02058,2.02058,0.279997834776,2.0211880000000004,0.0010431537264323552,100,0.0005,0.9,0,0,0,0
559,GBPAUDpro,2016.02.16,08:20,2.01921,2.01921,0.0287740582728,2.0211639000000003,0.0010288425339166204,100,0.0005,0.9,0,0,0,0
560,GBPAUDpro,2016.02.16,08:25,2.01714,2.01714,6.08167917435e-05,2.0211313,0.001038640968095358,100,0.0005,0.9,0,0,0,0
561,GBPAUDpro,2016.02.16,08:30,2.01706,2.01706,0.000133923190806,2.0210766000000002,0.001102079961901249,100,0.0005,0.9,0,0,0,0
562,GBPAUDpro,2016.02.16,08:35,2.0145,2.0145,1.227048935e-08,2.0210394999999997,0.0011726895401493896,100,0.0005,0.9,0,0,0,0
563,GBPAUDpro,2016.02.16,08:40,2.01466,2.01466,1.09004760744e-06,2.0209878999999997,0.0013361359144257068,100,0.0005,0.9,0,0,0,0
564,GBPAUDpro,2016.02.16,08:45,2.01501,2.01501,3.00838041997e-05,2.0209330999999997,0.0014762898452101922,100,0.0005,0.9,0,0,0,0
565,GBPAUDpro,2016.02.16,08:50,2.01418,2.01418,1.26065768671e-05,2.0208627,0.0015862533552590864,100,0.0005,0.9,0,0,0,0
566,GBPAUDpro,2016.02.16,08:55,2.01322,2.01322,5.39260092635e-06,2.0207908999999997,0.0017203459218741693,100,0.0005,0.9,0,0,0,0
567,GBPAUDpro,2016.02.16,09:00,2.01365,2.01365,8.47417848758e-05,2.0207040999999997,0.001875774369386809,100,0.0005,0.9,0,0,0,0
568,GBPAUDpro,2016.02.16,09:05,2.01404,2.01404,0.000477482377147,2.0206098,0.001988757787000092,100,0.0005,0.9,0,0,0,0
569,GBPAUDpro,2016.02.16,09:10,2.01414,2.01414,0.00107443575938,2.0205193999999995,0.0020787616846127633,100,0.0005,0.9,0,0,0,0
570,GBPAUDpro,2016.02.16,09:15,2.01522,2.01522,0.00806115739529,2.0204454,0.002171698781129551,100,0.0005,0.9,0,0,0,0
571,GBPAUDpro,2016.02.16,09:20,2.01607,2.01607,0.0264373844226,2.0203705,0.002221398856303812,100,0.0005,0.9,0,0,0,0
572,GBPAUDpro,2016.02.16,09:25,2.01542,2.01542,0.0151066113676,2.0203131999999995,0.0022577569453425305,100,0.0005,0.9,0,0,0,0
573,GBPAUDpro,2016.02.16,09:30,2.01491,2.01491,0.0100612958723,2.0202742999999996,0.0023081648029496826,100,0.0005,0.9,0,0,0,0
574,GBPAUDpro,2016.02.16,09:35,2.0149,2.0149,0.0120797973866,2.0202342999999994,0.002365982084087328,100,0.0005,0.9,0,0,0,0
575,GBPAUDpro,2016.02.16,09:40,2.01626,2.01626,0.0511881011916,2.0202040999999995,0.0024145953903273133,100,0.0005,0.9,0,0,0,0
576,GBPAUDpro,2016.02.16,09:45,2.01708,2.01708,0.102695403494,2.0201753999999994,0.002444364129993733,100,0.0005,0.9,0,0,0,0
577,GBPAUDpro,2016.02.16,09:50,2.01617,2.01617,0.0530787830923,2.0201499999999992,0.002463317136125866,100,0.0005,0.9,0,0,0,0
578,GBPAUDpro,2016.02.16,09:55,2.01684,2.01684,0.0943286697569,2.0201184999999993,0.0024939876693659763,100,0.0005,0.9,0,0,0,0
579,GBPAUDpro,2016.02.16,10:00,2.01534,2.01534,0.0293490205347,2.020093299999999,0.002514377266919995,100,0.0005,0.9,0,0,0,0
580,GBPAUDpro,2016.02.16,10:05,2.01701,2.01701,0.116945678191,2.020054499999999,0.0025575554043783017,100,0.0005,0.9,0,0,0,0
581,GBPAUDpro,2016.02.16,10:10,2.0169,2.0169,0.112321038647,2.0200272999999993,0.0025754426333303893,100,0.0005,0.9,0,0,0,0
582,GBPAUDpro,2016.02.16,10:15,2.01574,2.01574,0.0506892127622,2.0199876999999993,0.0025928950533285703,100,0.0005,0.9,0,0,0,0
583,GBPAUDpro,2016.02.16,10:20,2.01444,2.01444,0.0181635655176,2.0199365999999994,0.002625872907292455,100,0.0005,0.9,0,0,0,0
584,GBPAUDpro,2016.02.16,10:25,2.01493,2.01493,0.0326038459673,2.019874599999999,0.0026816983236355846,100,0.0005,0.9,0,0,0,0
585,GBPAUDpro,2016.02.16,10:30,2.01551,2.01551,0.0570341563763,2.0198164999999992,0.0027253424861229214,100,0.0005,0.9,0,0,0,0
586,GBPAUDpro,2016.02.16,10:35,2.01552,2.01552,0.061946213552,2.019759399999999,0.0027552919953787096,100,0.0005,0.9,0,0,0,0
587,GBPAUDpro,2016.02.16,10:40,2.01467,2.01467,0.0353122311025,2.019702299999999,0.002783529426951883,100,0.0005,0.9,0,0,0,0
588,GBPAUDpro,2016.02.16,10:45,2.01259,2.01259,0.00629607510886,2.0196369999999995,0.0028243352663891892,100,0.0005,0.9,0,0,0,0
589,GBPAUDpro,2016.02.16,10:50,2.01282,2.01282,0.0102824574318,2.0195575999999993,0.0029093065993272193,100,0.0005,0.9,0,0,0,0
590,GBPAUDpro,2016.02.16,10:55,2.01336,2.01336,0.0201514723199,2.0194779999999994,0.0029834726563032405,100,0.0005,0.9,0,0,0,0
591,GBPAUDpro,2016.02.16,11:00,2.01361,2.01361,0.0284307809434,2.0194047999999993,0.0030428905316949553,100,0.0005,0.9,0,0,0,0
592,GBPAUDpro,2016.02.16,11:05,2.01326,2.01326,0.0248373601035,2.0193336999999993,0.0030944778626489284,100,0.0005,0.9,0,0,0,0
593,GBPAUDpro,2016.02.16,11:10,2.01395,2.01395,0.0459223758279,2.0192629999999996,0.0031517205498334546,100,0.0005,0.9,0,0,0,0
594,GBPAUDpro,2016.02.16,11:15,2.01417,2.01417,0.0577271793531,2.0191961999999997,0.0031929751744488306,100,0.0005,0.9,0,0,0,0
595,GBPAUDpro,2016.02.16,11:20,2.01405,2.01405,0.0577882857433,2.0191269999999992,0.0032263299661542877,100,0.0005,0.9,0,0,0,0
596,GBPAUDpro,2016.02.16,11:25,2.0134,2.0134,0.0413443632085,2.0190590999999993,0.003261176306026701,100,0.0005,0.9,0,0,0,0
597,GBPAUDpro,2016.02.16,11:30,2.0118,2.0118,0.0148541185622,2.0189887999999994,0.0033067785538255325,100,0.0005,0.9,0,0,0,0
598,GBPAUDpro,2016.02.16,11:35,2.01175,2.01175,0.0171808835522,2.018903999999999,0.0033812259446669574,100,0.0005,0.9,0,0,0,0
599,GBPAUDpro,2016.02.16,11:40,2.01241,2.01241,0.0317354115203,2.0188159999999997,0.003451733863823617,100,0.0005,0.9,0,0,0,0
600,GBPAUDpro,2016.02.16,11:45,2.01351,2.01351,0.0680654674589,2.0187366999999994,0.0035070169357844325,100,0.0005,0.9,0,0,0,0
601,GBPAUDpro,2016.02.16,11:50,2.01363,2.01363,0.0774209872493,2.0186692999999996,0.0035422295823593158,100,0.0005,0.9,0,0,0,0
602,GBPAUDpro,2016.02.16,11:55,2.01333,2.01333,0.0700676042916,2.0186021999999997,0.00357367580335357,100,0.0005,0.9,0,0,0,0
603,GBPAUDpro,2016.02.16,12:00,2.01339,2.01339,0.0770364418168,2.0185324999999996,0.0036080332298745314,100,0.0005,0.9,0,0,0,0
604,GBPAUDpro,2016.02.16,12:05,2.01389,2.01389,0.104498541061,2.0184617999999994,0.003639017899478834,100,0.0005,0.9,0,0,0,0
605,GBPAUDpro,2016.02.16,12:10,2.01397,2.01397,0.113380663838,2.0183963999999994,0.0036619839299251956,100,0.0005,0.9,0,0,0,0
606,GBPAUDpro,2016.02.16,12:15,2.01369,2.01369,0.103780884189,2.0183294999999997,0.0036812712930906644,100,0.0005,0.9,0,0,0,0
607,GBPAUDpro,2016.02.16,12:20,2.01468,2.01468,0.166906561506,2.0182553999999993,0.003699473459668005,100,0.0005,0.9,0,0,0,0
608,GBPAUDpro,2016.02.16,12:25,2.01563,2.01563,0.244624230238,2.0181933999999995,0.0037069888185709693,100,0.0005,0.9,0,0,0,0
609,GBPAUDpro,2016.02.16,12:30,2.01625,2.01625,0.304945083334,2.018140699999999,0.0037055819905770513,100,0.0005,0.9,0,0,0,0
610,GBPAUDpro,2016.02.16,12:35,2.01688,2.01688,0.37169317893,2.0180900999999993,0.0036964037928776242,100,0.0005,0.9,0,0,0,0
611,GBPAUDpro,2016.02.16,12:40,2.01831,2.01831,0.529222609637,2.018040299999999,0.0036786043837468167,100,0.0005,0.9,0,0,0,0
612,GBPAUDpro,2016.02.16,12:45,2.01772,2.01772,0.468684850656,2.0180076999999996,0.0036614130006892456,100,0.0005,0.9,0,0,0,0
613,GBPAUDpro,2016.02.16,12:50,2.01697,2.01697,0.392636272828,2.0179598999999997,0.0036332667480693374,100,0.0005,0.9,0,0,0,0
614,GBPAUDpro,2016.02.16,12:55,2.01708,2.01708,0.409182638516,2.0179092999999995,0.0036111782836021353,100,0.0005,0.9,0,0,0,0
615,GBPAUDpro,2016.02.16,13:00,2.01661,2.01661,0.363651191613,2.0178620999999994,0.00359059891883787,100,0.0005,0.9,0,0,0,0
616,GBPAUDpro,2016.02.16,13:05,2.01734,2.01734,0.447989838085,2.0178061999999994,0.003565810653436562,100,0.0005,0.9,0,0,0,0
617,GBPAUDpro,2016.02.16,13:10,2.01742,2.01742,0.461855388464,2.0177589999999994,0.00354008117809109,100,0.0005,0.9,0,0,0,0
618,GBPAUDpro,2016.02.16,13:15,2.01662,2.01662,0.37767192429,2.0177160999999995,0.0035176406507025112,100,0.0005,0.9,0,0,0,0
619,GBPAUDpro,2016.02.16,13:20,2.01708,2.01708,0.433220952322,2.017668599999999,0.0034998277071590267,100,0.0005,0.9,0,0,0,0
620,GBPAUDpro,2016.02.16,13:25,2.01603,2.01603,0.323620046454,2.0176187999999993,0.003472030605460232,100,0.0005,0.9,0,0,0,0
621,GBPAUDpro,2016.02.16,13:30,2.01674,2.01674,0.405901210184,2.017561499999999,0.0034502101751234322,100,0.0005,0.9,0,0,0,0
622,GBPAUDpro,2016.02.16,13:35,2.01689,2.01689,0.428174548327,2.0175095999999986,0.003422759215379411,100,0.0005,0.9,0,0,0,0
623,GBPAUDpro,2016.02.16,13:40,2.01665,2.01665,0.405847218432,2.0174582999999986,0.003392787672684401,100,0.0005,0.9,0,0,0,0
624,GBPAUDpro,2016.02.16,13:45,2.01653,2.01653,0.397375954883,2.017404699999999,0.0033623553117456653,100,0.0005,0.9,0,0,0,0
625,GBPAUDpro,2016.02.16,13:50,2.01691,2.01691,0.447516477543,2.0173493999999987,0.0033303401167041986,100,0.0005,0.9,0,0,0,0
626,GBPAUDpro,2016.02.16,13:55,2.01742,2.01742,0.51531126289,2.0172936999999984,0.003289998819501807,100,0.0005,0.9,0,0,0,0
627,GBPAUDpro,2016.02.16,14:00,2.01688,2.01688,0.454459019051,2.0172532999999984,0.0032630156018906634,100,0.0005,0.9,0,0,0,0
628,GBPAUDpro,2016.02.16,14:05,2.01665,2.01665,0.431378833514,2.017209799999998,0.0032383681449804783,100,0.0005,0.9,0,0,0,0
629,GBPAUDpro,2016.02.16,14:10,2.01589,2.01589,0.346015548369,2.0171613999999987,0.003209793731375875,100,0.0005,0.9,0,0,0,0
630,GBPAUDpro,2016.02.16,14:15,2.01726,2.01726,0.519213625466,2.0171065999999986,0.0031838903907330227,100,0.0005,0.9,0,0,0,0
631,GBPAUDpro,2016.02.16,14:20,2.01666,2.01666,0.448581111928,2.017068199999999,0.003158294316541609,100,0.0005,0.9,0,0,0,0
632,GBPAUDpro,2016.02.16,14:25,2.01667,2.01667,0.455214659244,2.017022099999999,0.003129860194702614,100,0.0005,0.9,0,0,0,0
633,GBPAUDpro,2016.02.16,14:30,2.01444,2.01444,0.206644677508,2.0169735999999987,0.0030968607500258295,100,0.0005,0.9,0,0,0,0
634,GBPAUDpro,2016.02.16,14:35,2.01463,2.01463,0.229287378481,2.0168878999999986,0.0030462937557735065,100,0.0005,0.9,0,0,0,0
635,GBPAUDpro,2016.02.16,14:40,2.01463,2.01463,0.23403056886,2.0168134999999983,0.0030090789808729424,100,0.0005,0.9,0,0,0,0
636,GBPAUDpro,2016.02.16,14:45,2.01469,2.01469,0.244966417788,2.016735399999999,0.0029625631886028496,100,0.0005,0.9,0,0,0,0
637,GBPAUDpro,2016.02.16,14:50,2.01583,2.01583,0.388076909727,2.016658599999999,0.0029141701939303334,100,0.0005,0.9,0,0,0,0
638,GBPAUDpro,2016.02.16,14:55,2.0141,2.0141,0.191576074884,2.0165946999999993,0.0028605563685013776,100,0.0005,0.9,0,0,0,0
639,GBPAUDpro,2016.02.16,15:00,2.0152,2.0152,0.320323372848,2.0165154999999992,0.0028181552010799193,100,0.0005,0.9,0,0,0,0
640,GBPAUDpro,2016.02.16,15:05,2.01677,2.01677,0.547984449796,2.016438799999999,0.0027469366886983784,100,0.0005,0.9,0,0,0,0
641,GBPAUDpro,2016.02.16,15:10,2.01835,2.01835,0.769178460922,2.016380399999999,0.0026755635373551315,100,0.0005,0.9,0,0,0,0
642,GBPAUDpro,2016.02.16,15:15,2.01628,2.01628,,,,100,0.0005,0.9,0,0,0,0
643,GBPAUDpro,2016.02.16,15:20,2.01754,2.01754,,,,100,0.0005,0.9,0,0,0,0
644,GBPAUDpro,2016.02.16,15:25,2.01586,2.01586,,,,100,0.0005,0.9,0,0,0,0
645,GBPAUDpro,2016.02.16,15:30,2.01354,2.01354,,,,100,0.0005,0.9,0,0,0,0
646,GBPAUDpro,2016.02.16,15:35,2.01218,2.01218,,,,100,0.0005,0.9,0,0,0,0
647,GBPAUDpro,2016.02.16,15:40,2.01391,2.01391,,,,100,0.0005,0.9,0,0,0,0
648,GBPAUDpro,2016.02.16,15:45,2.01449,2.01449,,,,100,0.0005,0.9,0,0,0,0
649,GBPAUDpro,2016.02.16,15:50,2.01437,2.01437,,,,100,0.0005,0.9,0,0,0,0
650,GBPAUDpro,2016.02.16,15:55,2.01327,2.01327,,,,100,0.0005,0.9,0,0,0,0
651,GBPAUDpro,2016.02.16,16:00,2.01373,2.01373,,,,100,0.0005,0.9,0,0,0,0
652,GBPAUDpro,2016.02.16,16:05,2.01389,2.01389,,,,100,0.0005,0.9,0,0,0,0
653,GBPAUDpro,2016.02.16,16:10,2.01424,2.01424,,,,100,0.0005,0.9,0,0,0,0
654,GBPAUDpro,2016.02.16,16:15,2.01439,2.01439,,,,100,0.0005,0.9,0,0,0,0
655,GBPAUDpro,2016.02.16,16:20,2.01555,2.01555,,,,100,0.0005,0.9,0,0,0,0
656,GBPAUDpro,2016.02.16,16:25,2.01586,2.01586,,,,100,0.0005,0.9,0,0,0,0
657,GBPAUDpro,2016.02.16,16:30,2.01896,2.01896,,,,100,0.0005,0.9,0,0,0,0
658,GBPAUDpro,2016.02.16,16:35,2.02057,2.02057,,,,100,0.0005,0.9,0,0,0,0
659,GBPAUDpro,2016.02.16,16:40,2.02155,2.02155,,,,100,0.0005,0.9,0,0,0,0
660,GBPAUDpro,2016.02.16,16:45,2.02078,2.02078,,,,100,0.0005,0.9,0,0,0,0
661,GBPAUDpro,2016.02.16,16:50,2.01994,2.01994,,,,100,0.0005,0.9,0,0,0,0
662,GBPAUDpro,2016.02.16,16:55,2.02106,2.02106,,,,100,0.0005,0.9,0,0,0,0
663,GBPAUDpro,2016.02.16,17:00,2.02348,2.02348,,,,100,0.0005,0.9,0,0,0,0
664,GBPAUDpro,2016.02.16,17:05,2.0248,2.0248,,,,100,0.0005,0.9,0,0,0,0
665,GBPAUDpro,2016.02.16,17:10,2.02554,2.02554,,,,100,0.0005,0.9,0,0,0,0
666,GBPAUDpro,2016.02.16,17:15,2.02087,2.02087,,,,100,0.0005,0.9,0,0,0,0
667,GBPAUDpro,2016.02.16,17:20,2.02075,2.02075,,,,100,0.0005,0.9,0,0,0,0
668,GBPAUDpro,2016.02.16,17:25,2.01782,2.01782,,,,100,0.0005,0.9,0,0,0,0
669,GBPAUDpro,2016.02.16,17:30,2.01928,2.01928,,,,100,0.0005,0.9,0,0,0,0
670,GBPAUDpro,2016.02.16,17:35,2.01777,2.01777,,,,100,0.0005,0.9,0,0,0,0
671,GBPAUDpro,2016.02.16,17:40,2.0204,2.0204,,,,100,0.0005,0.9,0,0,0,0
672,GBPAUDpro,2016.02.16,17:45,2.02014,2.02014,,,,100,0.0005,0.9,0,0,0,0
673,GBPAUDpro,2016.02.16,17:50,2.0223,2.0223,,,,100,0.0005,0.9,0,0,0,0
674,GBPAUDpro,2016.02.16,17:55,2.01804,2.01804,,,,100,0.0005,0.9,0,0,0,0
675,GBPAUDpro,2016.02.16,18:00,2.01778,2.01778,,,,100,0.0005,0.9,0,0,0,0
676,GBPAUDpro,2016.02.16,18:05,2.01785,2.01785,,,,100,0.0005,0.9,0,0,0,0
677,GBPAUDpro,2016.02.16,18:10,2.01779,2.01779,,,,100,0.0005,0.9,0,0,0,0
678,GBPAUDpro,2016.02.16,18:15,2.01758,2.01758,,,,100,0.0005,0.9,0,0,0,0
679,GBPAUDpro,2016.02.16,18:20,2.01658,2.01658,,,,100,0.0005,0.9,0,0,0,0
680,GBPAUDpro,2016.02.16,18:25,2.01872,2.01872,,,,100,0.0005,0.9,0,0,0,0
681,GBPAUDpro,2016.02.16,18:30,2.0194,2.0194,,,,100,0.0005,0.9,0,0,0,0
682,GBPAUDpro,2016.02.16,18:35,2.02014,2.02014,,,,100,0.0005,0.9,0,0,0,0
683,GBPAUDpro,2016.02.16,18:40,2.01966,2.01966,,,,100,0.0005,0.9,0,0,0,0
684,GBPAUDpro,2016.02.16,18:45,2.01944,2.01944,,,,100,0.0005,0.9,0,0,0,0
685,GBPAUDpro,2016.02.16,18:50,2.02046,2.02046,,,,100,0.0005,0.9,0,0,0,0
686,GBPAUDpro,2016.02.16,18:55,2.02001,2.02001,,,,100,0.0005,0.9,0,0,0,0
687,GBPAUDpro,2016.02.16,19:00,2.01884,2.01884,,,,100,0.0005,0.9,0,0,0,0
688,GBPAUDpro,2016.02.16,19:05,2.01929,2.01929,,,,100,0.0005,0.9,0,0,0,0
689,GBPAUDpro,2016.02.16,19:10,2.01941,2.01941,,,,100,0.0005,0.9,0,0,0,0
690,GBPAUDpro,2016.02.16,19:15,2.01856,2.01856,,,,100,0.0005,0.9,0,0,0,0
691,GBPAUDpro,2016.02.16,19:20,2.01818,2.01818,,,,100,0.0005,0.9,0,0,0,0
692,GBPAUDpro,2016.02.16,19:25,2.01813,2.01813,,,,100,0.0005,0.9,0,0,0,0
693,GBPAUDpro,2016.02.16,19:30,2.01791,2.01791,,,,100,0.0005,0.9,0,0,0,0
694,GBPAUDpro,2016.02.16,19:35,2.01844,2.01844,,,,100,0.0005,0.9,0,0,0,0
695,GBPAUDpro,2016.02.16,19:40,2.01736,2.01736,,,,100,0.0005,0.9,0,0,0,0
696,GBPAUDpro,2016.02.16,19:45,2.01709,2.01709,,,,100,0.0005,0.9,0,0,0,0
697,GBPAUDpro,2016.02.16,19:50,2.01572,2.01572,,,,100,0.0005,0.9,0,0,0,0
698,GBPAUDpro,2016.02.16,19:55,2.01422,2.01422,,,,100,0.0005,0.9,0,0,0,0
699,GBPAUDpro,2016.02.16,20:00,2.01475,2.01475,,,,100,0.0005,0.9,0,0,0,0
700,GBPAUDpro,2016.02.16,20:05,2.01416,2.01416,,,,100,0.0005,0.9,0,0,0,0
701,GBPAUDpro,2016.02.16,20:10,2.01437,2.01437,,,,100,0.0005,0.9,0,0,0,0
702,GBPAUDpro,2016.02.16,20:15,2.01338,2.01338,,,,100,0.0005,0.9,0,0,0,0
703,GBPAUDpro,2016.02.16,20:20,2.01332,2.01332,,,,100,0.0005,0.9,0,0,0,0
704,GBPAUDpro,2016.02.16,20:25,2.01352,2.01352,,,,100,0.0005,0.9,0,0,0,0
705,GBPAUDpro,2016.02.16,20:30,2.0129,2.0129,,,,100,0.0005,0.9,0,0,0,0
706,GBPAUDpro,2016.02.16,20:35,2.01216,2.01216,,,,100,0.0005,0.9,0,0,0,0
707,GBPAUDpro,2016.02.16,20:40,2.01178,2.01178,,,,100,0.0005,0.9,0,0,0,0
708,GBPAUDpro,2016.02.16,20:45,2.012,2.012,,,,100,0.0005,0.9,0,0,0,0
709,GBPAUDpro,2016.02.16,20:50,2.01216,2.01216,,,,100,0.0005,0.9,0,0,0,0
710,GBPAUDpro,2016.02.16,20:55,2.01141,2.01141,,,,100,0.0005,0.9,0,0,0,0
711,GBPAUDpro,2016.02.16,21:00,2.01077,2.01077,,,,100,0.0005,0.9,0,0,0,0
712,GBPAUDpro,2016.02.16,21:05,2.01218,2.01218,,,,100,0.0005,0.9,0,0,0,0
713,GBPAUDpro,2016.02.16,21:10,2.01123,2.01123,,,,100,0.0005,0.9,0,0,0,0
714,GBPAUDpro,2016.02.16,21:15,2.00898,2.00898,,,,100,0.0005,0.9,0,0,0,0
715,GBPAUDpro,2016.02.16,21:20,2.0084,2.0084,,,,100,0.0005,0.9,0,0,0,0
716,GBPAUDpro,2016.02.16,21:25,2.00682,2.00682,,,,100,0.0005,0.9,0,0,0,0
717,GBPAUDpro,2016.02.16,21:30,2.0054,2.0054,,,,100,0.0005,0.9,0,0,0,0
718,GBPAUDpro,2016.02.16,21:35,2.0066,2.0066,,,,100,0.0005,0.9,0,0,0,0
719,GBPAUDpro,2016.02.16,21:40,2.0061,2.0061,,,,100,0.0005,0.9,0,0,0,0
720,GBPAUDpro,2016.02.16,21:45,2.00795,2.00795,,,,100,0.0005,0.9,0,0,0,0
721,GBPAUDpro,2016.02.16,21:50,2.00719,2.00719,,,,100,0.0005,0.9,0,0,0,0
722,GBPAUDpro,2016.02.16,21:55,2.00731,2.00731,,,,100,0.0005,0.9,0,0,0,0
723,GBPAUDpro,2016.02.16,22:00,2.00788,2.00788,,,,100,0.0005,0.9,0,0,0,0
724,GBPAUDpro,2016.02.16,22:05,2.00914,2.00914,,,,100,0.0005,0.9,0,0,0,0
725,GBPAUDpro,2016.02.16,22:10,2.00761,2.00761,,,,100,0.0005,0.9,0,0,0,0
726,GBPAUDpro,2016.02.16,22:15,2.00793,2.00793,,,,100,0.0005,0.9,0,0,0,0
